murli_category,label,language,text,source
CA_future_deadline,create_action,en,plese compile the RFP and share it with the client. They need it by end of week,CA01_direct_requests
CA_future_deadline,create_action,en,The file is due this Thursday,CA12_deadline_mentions
CA_future_deadline,create_action,en,the customer wants the release notes delivered by EOD. We can't push this deadline any further,CA12_deadline_mentions
CA_future_deadline,create_action,en,The wireframe is due Wednesday,CA12_deadline_mentions
CA_future_deadline,create_action,en,The API doc submission closes this Friday. Please get ur part done by 5pm,CA12_deadline_mentions
CA_future_deadline,create_action,hinglish,API doc ki deadline day after tomorrow hai,CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,compliance doc final deadline Thursday inkaa finance nunchi input raledhu Priority meeda pettandi,CA12_deadline_mentions
CA_future_deadline,create_action,en,Need the deck from product tonight,CA01_direct_requests
CA_future_deadline,create_action,en,Don't miss the expense report deadline. Last date is next week,CA12_deadline_mentions
CA_future_deadline,create_action,hinglish,Sir estimate by tomorrow chahiye. Latest numbers ke saath update karke bhejo,CA01_direct_requests
CA_future_deadline,create_action,hinglish,"NDA due hai tomorrow, miss mat karna",CA12_deadline_mentions
CA_future_deadline,create_action,en,don't miss the agenda deadline. last date is next monday,CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,"wireframe due Thursday, miss avvakandi",CA12_deadline_mentions
CA_future_deadline,create_action,en,the user story submission closes this thursday. please get your part done by tomorrow,CA12_deadline_mentions
CA_future_deadline,create_action,en,"Heads up, the test plan submission deadline is this Thursday and we're still waiting on inputs from business dev. Please prioritize this over everything else",CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,wireframe last date monday inkaa cheyanivaaru thvaraga cheyandi,CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,"quotation due Monday, miss avvakandi",CA12_deadline_mentions
CA_future_deadline,create_action,hinglish,RFP due hai next Monday miss mat karna,CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,"project plan EOD lopala kaavali client ki. Thvaraga tayaaru cheyi, pampe mundu numbers chk cheyi",CA01_direct_requests
CA_future_deadline,create_action,en,The report submission closes this Monday. Please get your part done by Monday,CA12_deadline_mentions
CA_future_deadline,create_action,en,The release notes is due this Thursday,CA12_deadline_mentions
CA_future_deadline,create_action,en,Send the project plan to management by lunch,CA01_direct_requests
CA_future_deadline,create_action,tenglish,"feature spec final deadline Thursday, inkaa IT nunchi input raledhu. Priority meeda pettandi",CA12_deadline_mentions
CA_future_deadline,create_action,hi,आज EOD तक सब सबमिट करो,CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,client ki feature spec delivery Friday lopala kaavaali,CA12_deadline_mentions
CA_future_deadline,create_action,hinglish,"prototype due hai Monday, miss mat krna",CA12_deadline_mentions
CA_future_deadline,create_action,en,I need the updated dashboard sent to accounts by next week Make sure the latest figures are included,CA01_direct_requests
CA_future_deadline,create_action,en,Sir deadline is thursday for the compliance doc,CA12_deadline_mentions
CA_future_deadline,create_action,en,"Heads up, the presentation submission deadline is tomorrow and we're still waiting on inputs from admin. Please prioritize this over everything else",CA12_deadline_mentions
CA_future_deadline,create_action,en,The report is due this Friday,CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,"design mockup EOD lopala kaavali client ki. Thvaraga tayaaru cheyi, pampe mundu numbers check cheyi",CA01_direct_requests
CA_future_deadline,create_action,en,Deadline is Tuesday for the spreadsheet,CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,agenda last date Wednesday. Inkaa cheyanivaaru thvaraga cheyandi,CA12_deadline_mentions
CA_future_deadline,create_action,en,sir Need the expense report from HR by tomorrow,CA01_direct_requests
CA_future_deadline,create_action,hinglish,"compliance doc due hai this Thursday, miss mat karna",CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,"audit report repu udayam lopala kaavali client ki. Thvaraga tayaaru cheyi, pampe mundu numbers check cheyi",CA01_direct_requests
CA_future_deadline,create_action,en,We need to ship the MoM by noon tomorrow,CA12_deadline_mentions
CA_future_deadline,create_action,en,Need the dashboard from IT by end of week,CA01_direct_requests
CA_future_deadline,create_action,en,Don't miss the prototype deadline. Last date is Monday,CA12_deadline_mentions
CA_future_deadline,create_action,hinglish,leadership ko pricing sheet delivery by lunch chahiye,CA12_deadline_mentions
CA_future_deadline,create_action,en,the stakeholder wants the dashboard delivered by end of day tomorrow. We can't push this deadline any further,CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,API doc last date Friday. Inkaa cheyanivaaru thvaraga cheyandi,CA12_deadline_mentions
CA_future_deadline,create_action,en,I need the updated pricing sheet sent to marketing by end of week. Make sure the latest figures are included,CA01_direct_requests
CA_future_deadline,create_action,hinglish,brief ki deadline this Friday hai,CA12_deadline_mentions
CA_future_deadline,create_action,en,the file submission closes next monday. plz get your part done by monday,CA12_deadline_mentions
CA_future_deadline,create_action,en,"Final deadline for the presentation is this Monday. Anyone who hasn't submitted yet needs to do it today itself, no exceptions",CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,deck last date Wednesday. Inkaa cheyanivaaru thvaraga cheyandi,CA12_deadline_mentions
CA_future_deadline,create_action,en,"Heads up, the quotation submission deadline is tomorrow and we're still waiting on inputs from customer success. Please prioritize this over everything else",CA12_deadline_mentions
CA_future_deadline,create_action,hinglish,Aaj EOD tak sab submit karo,CA12_deadline_mentions
CA_future_deadline,create_action,hinglish,Neha MoM compile karke the investor ko bhejo by tomorrow Latest data hona chahiye usme,CA01_direct_requests
CA_future_deadline,create_action,en,we need to ship the playbook by end of day tomorrow,CA12_deadline_mentions
CA_future_deadline,create_action,en,Need you to update the vendor agreement with the latest numbers by end of day tomorrow,CA01_direct_requests
CA_future_deadline,create_action,tenglish,user story last date Thursday. Inkaa cheyanivaaru thvaraga cheyandi,CA12_deadline_mentions
CA_future_deadline,create_action,en,We need to ship the document by Friday,CA12_deadline_mentions
CA_future_deadline,create_action,en,The audit report submission closes this Monday. Please get your part done by tomorrow,CA12_deadline_mentions
CA_future_deadline,create_action,hinglish,Shweta pricing sheet review karke admin ko bhej do by end of day tomorrow,CA01_direct_requests
CA_future_deadline,create_action,tenglish,test plan due repu miss avvakandi,CA12_deadline_mentions
CA_future_deadline,create_action,hinglish,"prasad, risk assessment compile karke the vendor ko bhejo by noon tomorrow. latest data hona chahiye usme",CA01_direct_requests
CA_future_deadline,create_action,en,We need to ship the project plan by end of week,CA12_deadline_mentions
CA_future_deadline,create_action,en,Don't miss the estimate deadline. Last date is Thursday,CA12_deadline_mentions
CA_future_deadline,create_action,hinglish,Boss ne bola proposal chahiye by lunch. Jaldi bhejo,CA01_direct_requests
CA_future_deadline,create_action,en,Need the brief from HR by tomorrow,CA01_direct_requests
CA_future_deadline,create_action,en,We need to ship the SOW by noon tomorrow,CA12_deadline_mentions
CA_future_deadline,create_action,en,please review the release notes update the numbers section and share it with admin we need this done by end of day tomorrow,CA01_direct_requests
CA_future_deadline,create_action,en,The feature spec submission closes tomorrow. Please get your part done by end of day tmr,CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,Ee roju EOD lopala anni submit cheyandi,CA12_deadline_mentions
CA_future_deadline,create_action,hinglish,project plan ki deadline Wednesday hai,CA12_deadline_mentions
CA_future_deadline,create_action,en,Everyone needs to check their dashboard by tomorrow. No exceptions this time,CA01_direct_requests
CA_future_deadline,create_action,hinglish,playbook due hai Thursday miss mat karna,CA12_deadline_mentions
CA_future_deadline,create_action,hinglish,playbook ki deadline Monday hai,CA12_deadline_mentions
CA_future_deadline,create_action,en,management wants the presentation delivered tonight. We can't push this deadline any further,CA12_deadline_mentions
CA_future_deadline,create_action,en,The SLA submission closes Thursday. Please get your part done this evening,CA12_deadline_mentions
CA_future_deadline,create_action,en,The prototype is due next Wednesday,CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,"user story final deadline Thursday, inkaa support nunchi input raledhu. Priority meeda pettandi",CA12_deadline_mentions
CA_future_deadline,create_action,en,The feature spec is due Friday,CA12_deadline_mentions
CA_future_deadline,create_action,en,Can you prepare the document for the client? They specifically asked for it by noon tomorrow and we can't delay this further,CA01_direct_requests
CA_future_deadline,create_action,tenglish,"MoM due Monday, miss avvakandi",CA12_deadline_mentions
CA_future_deadline,create_action,en,The NDA is due Monday,CA12_deadline_mentions
CA_future_deadline,create_action,en,"Final deadline for the user story is this Thursday. Anyone who hasn't submitted yet needs to do it by tomorrow, no exceptions",CA12_deadline_mentions
CA_future_deadline,create_action,en,send the wireframe to the stakeholder by lunch,CA01_direct_requests
CA_future_deadline,create_action,tenglish,"proposal final deadline Tuesday, inkaa finance nunchi input raledhu. Priority meeda pettandi",CA12_deadline_mentions
CA_future_deadline,create_action,tenglish,"Meera, invoice review chesi Friday lopala pampandi",CA01_direct_requests
CA_future_deadline,create_action,tenglish,proposal deadline Friday,CA12_deadline_mentions
CA_future_deadline,create_action,en,"Heads up, the contract submission deadline is tomorrow and we're still waiting on inputs from HR. Please prioritize this over everything else",CA12_deadline_mentions
CA_future_deadline,create_action,en,The timesheet submission closes this Thursday. Please get your part done within the hour,CA12_deadline_mentions
CA_future_deadline,create_action,en,I need the updated dashboard sent to IT by noon tmr Make sure the latest figures are included,CA01_direct_requests
